-1.1640911405683487 0.7792799287107192 -2.2045919197557446 -1.3083860202066993 0.3558877089997568 0.13456270969741374 0.43914014334165624 0.5496842971221415 0.23934290960467625 -0.08336521285811939 0.2564078138982105 -0.19006273304928537 0.031519767560056144 -0.10277472812999723 -7.264586614081228e-32 2.0370995589469672e-32 9.041855868611497e-33 -1.166823392680606e-32 -2.9538219139038927e-33 1.2716890754482288e-33 7.29726986149902e-33 -3.674535353764943e-34 2.277801399333274e-33 3.7495346446444944e-34 -1.4740821226032793e-33
-0.2803276521569531 0.38817388969951283 -0.9734739525313445 -0.11111550015602856 -1.054549057408501 -0.8005527829154981 -0.47192494796698464 -0.5697297294054025 -0.4425399810357566 -0.2565339708593199 0.454497815469737 -0.06228320975562214 0.02205096760842893 -0.049928410854533006 -1.2746794231391523e-31 1.792272563869625e-33 -5.9858750535656796e-33 -5.2695839182787595e-33 -6.167525773763507e-33 3.105866437602412e-34 8.344699141328226e-33 9.015536582285233e-35 -2.551556930589688e-34 2.53267876474507e-33 2.3882844301430504e-34
-0.17135009906412701 0.1417105938888877 -0.32559799533697675 0.668781664591124 -0.11169674083128947 0.051094815306381394 -0.21550692771667415 0.27259510605707143 0.014420879385422603 0.042922777131398165 0.08810766530451333 0.05037167402488358 -0.006481067048841117 0.004187705792523926 2.820395070279403e-16 -4.8651110492021276e-17 6.679436631956823e-18 -3.579080494790797e-17 -3.0663871708681104e-17 3.1544369913344226e-17 1.2682853087944387e-17 -1.358455531939364e-17 3.894869156411947e-18 2.744687577974242e-18 -9.151717179507532e-19
-0.14694043126300704 0.12400781352310829 -0.34693580447980044 0.6484557042488029 0.14696979911444766 -0.1207399445682396 -0.02336166882568511 0.18755279105296846 -0.08146999040732608 -0.3473188113009231 -0.15714965782810417 0.02399140858290048 -0.019915864723275497 -0.025537672216296815 9.889793510163389e-18 5.065029953277094e-17 5.992381336698026e-18 -8.684456980049517e-17 -2.6338251318143635e-18 -2.7607261105691527e-17 6.6290627603468496e-18 4.7439692409479824e-18 -1.2886683659353053e-17 -3.823750148081319e-18 -4.626188911932601e-18
-0.1548394560651574 0.17032027952839193 -0.48816128748832444 0.6946055014913987 0.7548441152757052 -0.5555335984753107 0.25948603962043054 -0.31423240041789463 0.013557298564820807 0.057153240054406626 -0.008814809160354988 -0.022205861354889098 0.003898875593048311 -0.017881376624036407 1.030510478089261e-16 7.599961149767166e-18 -1.1967676069404897e-16 1.821039230336953e-18 1.2568605004516033e-17 7.151810733376915e-18 -1.51190016570041e-17 1.7080782273223142e-18 -1.4638010737671638e-18 -1.7790489001069425e-18 5.7049724543710465e-19
-0.20214237325172327 0.18116117993832953 -0.3754449890347866 0.7251546813589841 -0.12962778536626948 0.057015349079963966 -0.29905702616360963 0.2679747444082287 0.1570381813606707 0.016479335422041247 0.19367096241463175 0.07736465325760017 0.01728665909655099 0.05848075457671526 4.4509242882814546e-18 -6.408792994213491e-17 -2.297369034851455e-17 7.008783396154409e-17 -7.692424858128199e-18 -3.742926081997266e-17 1.1950527657643086e-18 -5.138519839212768e-19 -1.1252000668777417e-17 6.274035832540665e-18 -3.93280583029234e-18
-0.16527008738951626 0.13246937744586276 -0.31745859056504444 0.6666822649365489 -0.11154557553394197 0.055022082354627806 -0.1878902968139673 0.27494414389143723 -0.028416399741392883 0.05127325632771219 0.05685579794831971 0.03978978321253916 -0.01734560212793103 -0.011267239519425442 -1.0372847434916915e-16 1.4755027787742633e-16 -2.428582510759923e-17 1.8578029947829354e-18 -5.5131530901212507e-17 6.77088570129062e-18 -1.5298275049530254e-18 9.295838538687858e-19 -1.518710780055428e-18 4.791916057436756e-18 4.284178649921834e-18
-0.15135809465780176 0.1343255930539468 -0.36736774530050864 0.8049883491691819 -0.433913894367644 0.548730631622874 0.4677175739720102 -0.2330289202573015 0.08919455886835898 -0.028682606411049517 0.020220958678081175 -0.30408969980632317 -0.3703328357270442 0.12618940045361365 9.758453763892432e-19 -1.3881073384628968e-18 2.2847352466858623e-19 -1.7477635471609253e-20 5.186603761481278e-19 -6.369839667576975e-20 1.4392143591699934e-20 -8.745237134310499e-21 1.4287560885171455e-20 -4.508086287815626e-20 -4.030422652394308e-20
-0.2111959029579056 0.21257613566293523 -0.6184075309040012 0.8643114925743263 -0.6583152082772304 0.9836835808667422 1.127917977769848 -0.447426771365355 0.08323885738364721 -0.04683944579452882 0.002257415031675735 0.14064189953623457 0.21718824188725677 -0.08758753591317972 1.0896879921121843e-31 -1.3580663726313116e-32 3.023370556066969e-32 0.0 2.9538219139038927e-33 3.815067226344687e-33 2.4324232871663397e-33 1.3065014591164239e-33 -4.555602798666548e-34 1.749782834167431e-33 -1.3358869236092218e-33
-0.14007255202173893 0.14757851576633682 -0.4090550694140673 0.6158236535904441 0.5838670580777634 -0.441295443338087 0.18557950804001214 -0.3470808289305108 -0.007341027739306439 0.769820523191354 0.2452180411437469 -0.03588791268961672 -0.00037196153821343706 -0.043693088650980164 -1.0606476697799207e-16 6.495074231183522e-18 3.2405030777907775e-17 -1.5010263317469736e-17 -3.742449905578218e-18 -1.1826625985129503e-18 1.6689806236862854e-17 -7.532620444648052e-18 -2.081078214935538e-18 -1.1234650575362149e-18 -2.5020753948745792e-18
