0.000000 0.090476 1.294834 1.294834 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.294834 1.294834 2.294834 1.294834 1.294834 1.294834 0.294834 2.294834 1.294834 2.294834 0.000000 0.000000 1.294834 0.000000 1.294834 0.000000 0.000000 0.709872 0.000000 0.000000 0.000000 0.709872 0.000000 0.000000 0.000000 0.709872 0.709872 0.000000 1.294834 0.000000 0.000000 0.294834 0.000000 0.000000 2.294834 2.294834 0.000000 1.294834 1.294834 2.294834 2.294834 0.000000 1.294834 1.294834 0.294834 1.294834 0.294834 2.294834 2.294834 1.294834 2.294834 2.294834 0.000000 2.294834 2.294834 0.000000 0.000000 0.000000 0.000000 0.709872 0.000000 0.709872 0.000000 0.709872 0.709872 1.294834 0.000000 0.294834 0.000000 2.294834 0.000000 1.294834 2.294834 0.000000 0.294834 2.294834 2.294834 0.000000 2.294834
0.454313 0.000000 0.000000 0.000000 1.106389 0.000000 1.006854 1.743819 2.106389 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.454313 0.000000 0.000000 0.000000 0.000000 0.591816 1.106389 0.000000 0.000000 0.000000 1.006854 0.000000 1.743819 0.000000 2.106389 0.000000 0.000000 0.000000 0.000000 0.000000 1.591816 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.507752 0.000000 0.000000 0.591816 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.591816 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.676705 0.000000 0.000000 0.000000 1.328782 0.000000 1.229246 1.966212 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 4.136137 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.676705 0.000000 0.000000 0.000000 0.000000 0.814209 1.328782 0.000000 0.000000 0.000000 1.229246 0.000000 1.966212 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 4.136137 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.730144 0.000000 0.000000 0.814209 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.261668 0.000000 0.000000 0.000000 0.913744 0.000000 0.814209 1.551174 1.913744 0.000000 2.399171 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.261668 0.000000 0.000000 0.000000 0.000000 0.399171 0.913744 0.000000 0.000000 0.000000 0.814209 0.000000 1.551174 0.000000 1.913744 0.000000 0.000000 0.000000 0.000000 2.399171 1.399171 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.578141 0.000000 0.000000 0.399171 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.399171 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 0.900069 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.399171 0.000000 1.136137 0.000000 0.000000 0.000000 2.136137 0.000000 0.721099 0.000000 2.136137 0.000000 0.913744 0.000000 2.136137 2.136137 0.000000 0.000000 0.000000 0.399171 1.721099 1.136137 0.000000 0.000000 0.000000 0.721099 0.000000 2.721099 0.000000 0.000000 1.399171 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.399171 1.136137 0.000000 2.136137 0.721099 2.136137 0.913744 2.136137 2.136137 0.000000 0.399171 1.721099 1.136137 0.000000 0.721099 2.721099 0.000000 1.399171 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 2.077243 0.492280 1.229246 1.591816 2.077243 2.077243 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.399171 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.077243 0.000000 0.000000 2.077243 0.000000 0.492280 0.000000 1.229246 0.000000 1.591816 0.000000 0.000000 2.077243 0.000000 2.077243 1.077243 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.399171 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.671251 0.000000 0.000000 0.077243 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.077243 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.261668 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.261668 0.000000 0.000000 0.000000 0.000000 2.399171 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.399171 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 0.478606 0.000000 0.000000 0.591816 0.000000 0.492280 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.077243 0.000000 0.000000 0.000000 0.077243 0.591816 0.000000 0.000000 1.399171 0.492280 0.000000 0.000000 1.591816 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.814209 0.000000 0.000000 0.000000 1.399171 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.399171 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.077243 0.000000 0.077243 0.000000 1.399171 0.000000 1.591816 0.000000 0.000000 0.000000 0.000000 0.000000 1.814209 0.000000 1.399171 0.000000 0.000000 0.000000 2.399171 0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 3.399171 0.000000 0.591816 2.077243 0.492280 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.399171 0.000000 0.000000 0.000000 0.000000 0.000000 3.399171 1.814209 0.000000 0.077243 0.591816 0.000000 2.077243 0.000000 0.492280 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.077243 0.000000 0.000000 0.000000 0.000000 0.000000 1.399171 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.399171 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.256213 0.000000 1.814209 0.077243 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.077243 0.000000 0.000000 0.000000 1.399171 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.261668 0.315107 0.000000 0.000000 0.913744 0.000000 0.814209 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.261668 0.000000 0.000000 2.136137 0.000000 0.399171 0.913744 0.000000 0.000000 1.721099 0.814209 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.721099 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.721099 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.136137 0.399171 0.000000 1.721099 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.721099 0.000000 0.000000 0.000000 2.721099 0.000000 0.000000 0.000000 0.000000
