0.1834508627653122 0.26341572403907776 0.030601851642131805 -0.2570590674877167 -0.7348336577415466
0.1458936333656311 0.19267597794532776 0.24107342958450317 -0.20360496640205383 -0.7959223389625549
0.02922261692583561 0.20570765435695648 -0.2482050359249115 -0.25337645411491394 -0.6258300542831421
-0.15717962384223938 -0.3846680223941803 0.38565459847450256 -0.007370321545749903 -0.9427961111068726
-0.05152833089232445 0.2165026068687439 -0.2862755358219147 -0.38795459270477295 -0.5837860703468323
-0.08552444726228714 0.11444707214832306 -0.1983957439661026 -0.1866174191236496 -0.6707386374473572
0.367437481880188 0.1995169222354889 -0.2670131027698517 -0.07658468931913376 -0.74819016456604
0.36018243432044983 0.12546931207180023 -0.3199966549873352 -0.08389266580343246 -0.768666684627533
0.14165560901165009 0.23552338778972626 -0.4347288906574249 0.04359407722949982 -0.7233700752258301
0.03211158514022827 -0.3868847191333771 -0.11354383081197739 -0.6005455851554871 -0.6601438522338867
-0.7514899373054504 -0.2783164381980896 -0.044539615511894226 0.24238933622837067 -0.8600375056266785
0.0702887773513794 0.23827426135540009 -0.10494787245988846 -0.4532545506954193 -0.6087809801101685
0.21467779576778412 -0.026363912969827652 -0.05424570292234421 -0.5489186644554138 -0.6231359839439392
0.29197603464126587 -0.0964505523443222 -0.13718870282173157 -0.40137580037117004 -0.6818038821220398
0.09879908710718155 0.6339659690856934 -0.02091982029378414 -0.17450262606143951 -0.670342206954956
-0.2679746150970459 0.5107606649398804 -0.12599056959152222 0.5100792050361633 -0.8594979047775269
-0.1289304941892624 -0.10197366774082184 -1.0754886865615845 0.764731228351593 -0.9416449666023254
-0.017149388790130615 0.34702685475349426 0.924348771572113 0.0803113654255867 -1.0854812860488892
0.23432423174381256 -0.23724325001239777 -0.32718101143836975 -0.06585856527090073 -0.8018357753753662
-0.5382609963417053 -1.0036509037017822 -0.3319058120250702 -0.10216384381055832 -0.7835771441459656
0.32402780652046204 0.5277103185653687 -0.4595574736595154 0.3540639877319336 -0.8043559193611145
-1.335759162902832 -0.10007472336292267 0.43443864583969116 -0.8016141653060913 -0.5918624401092529
-0.8076339960098267 0.14894689619541168 -0.4719294607639313 -0.8695215582847595 -0.35809385776519775
0.7907306551933289 -0.1975627988576889 0.02422798052430153 -0.2732205092906952 -0.836291491985321
-0.9293163418769836 0.055666618049144745 -0.608984112739563 -0.8458011150360107 -0.3862125277519226
-1.4056415557861328 0.7196289896965027 -0.8324170112609863 -1.2175860404968262 -0.25028154253959656
-0.8288284540176392 -0.6480090618133545 0.07548750936985016 0.07076708227396011 -0.831653356552124
-0.9073471426963806 -0.2438323199748993 -0.30540889501571655 -1.0354857444763184 -0.4551762044429779
-0.5290040373802185 -0.6476057171821594 -0.2110399603843689 -0.2764716148376465 -0.7014749050140381
-0.5708296298980713 -0.5852407217025757 -0.44873282313346863 -0.6254298686981201 -0.6018126606941223
